,sms,spam,profan,profan-prob,
4457,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,FALSE,FALSE,0.059106783,
4458,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",TRUE,FALSE,0.058985864,
4459,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,FALSE,FALSE,0.05897671,
4460,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,FALSE,FALSE,0.058973527,
4461,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,FALSE,FALSE,0.058964569,
4462,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,TRUE,FALSE,0.05893831,
4463,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,FALSE,FALSE,0.058905876,
4464,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,TRUE,FALSE,0.058902174,
4465,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,FALSE,FALSE,0.058888456,
4466,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,TRUE,FALSE,0.058781042,
4467,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,TRUE,FALSE,0.058768763,
4468,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,TRUE,FALSE,0.058768763,
4469,Yes i thought so. Thanks.,FALSE,FALSE,0.058755195,
4470,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",FALSE,FALSE,0.058753592,
4471,I am not sure about night menu. . . I know only about noon menu,FALSE,FALSE,0.058741767,
4472,I am not sure about night menu. . . I know only about noon menu,FALSE,FALSE,0.058741767,
4473,Noooooooo please. Last thing I need is stress. For once in your life be fair.,FALSE,FALSE,0.058695544,
4474,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,FALSE,FALSE,0.058661644,
4475,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,FALSE,FALSE,0.058546824,
4476,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,FALSE,FALSE,0.058472244,
4477,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",FALSE,FALSE,0.058463841,
4478,Oh:)as usual vijay film or its different?,FALSE,FALSE,0.058433756,
4479,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,FALSE,FALSE,0.058364962,
4480,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,FALSE,FALSE,0.058332014,
4481,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,FALSE,FALSE,0.058331219,
4482,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,FALSE,FALSE,0.058326867,
4483,U dun say so early hor... U c already then say...,FALSE,FALSE,0.058234282,
4484,What type of stuff do you sing?,FALSE,FALSE,0.058219865,
4485,Are you available for soiree on June 3rd?,FALSE,FALSE,0.058206889,
4486,+123 Congratulations - in this week's competition draw u have won the Â£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,TRUE,FALSE,0.058199779,
4487,+123 Congratulations - in this week's competition draw u have won the Â£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,TRUE,FALSE,0.058199779,
4488,Then she dun believe wat?,FALSE,FALSE,0.058159012,
4489,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",FALSE,FALSE,0.058082521,
4490,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,FALSE,FALSE,0.05806624,
4491,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,FALSE,FALSE,0.058040907,
4492,Does not operate after  &lt;#&gt;  or what,FALSE,FALSE,0.058008966,
4493,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,FALSE,FALSE,0.05794517,
4494,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,FALSE,FALSE,0.057897297,
4495,Yup song bro. No creative. Neva test quality. He said check review online.,FALSE,FALSE,0.057771038,
4496,Yup... From what i remb... I think should be can book...,FALSE,FALSE,0.057590848,
4497,Oh Howda gud gud.. Mathe en samachara chikku:-),FALSE,FALSE,0.057545079,
4498,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,FALSE,FALSE,0.057518379,
4499,"Sorry, I'll call later in meeting",FALSE,FALSE,0.057301335,
4500,"Sorry,in meeting I'll call later",FALSE,FALSE,0.057301335,********
4501,"Sorry,  in meeting I'll call you later",FALSE,FALSE,0.057301335,
4502,"Sorry,in meeting I'll call later",FALSE,FALSE,0.057301335,
4503,"Sorry, I'll call later in meeting",FALSE,FALSE,0.057301335,
4504,"Sorry, I'll call later In meeting.",FALSE,FALSE,0.057301335,
4505,"Sorry, I'll call later in meeting.",FALSE,FALSE,0.057301335,
4506,Ok try to do week end course in coimbatore.,FALSE,FALSE,0.057239913,
4507,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,FALSE,FALSE,0.057127284,
4508,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",TRUE,FALSE,0.057086577,
4509,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",TRUE,FALSE,0.057021827,
4510,I like to think there's always the possibility of being in a pub later.,FALSE,FALSE,0.05701693,
4511,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",FALSE,FALSE,0.05701436,
4512,Yes:)sura in sun tv.:)lol.,FALSE,FALSE,0.057010798,
4513,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,FALSE,FALSE,0.056973194,
4514,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",FALSE,FALSE,0.05693171,
4515,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,FALSE,FALSE,0.056846429,
4516,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,FALSE,FALSE,0.056806632,
4517,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,FALSE,FALSE,0.056754713,
4518,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",FALSE,FALSE,0.056721193,
4519,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",FALSE,FALSE,0.056711343,
4520,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",TRUE,FALSE,0.056637866,
4521,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",TRUE,FALSE,0.056637866,
4522,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",TRUE,FALSE,0.056637866,
4523,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,FALSE,FALSE,0.056598084,
4524,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,TRUE,FALSE,0.056578815,
4525,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,FALSE,FALSE,0.056569984,
4526,What???? Hello wats talks email address?,FALSE,FALSE,0.0565618,
4527,Host-based IDPS for linux systems.,FALSE,FALSE,0.056439373,
4528,"Nothing much, chillin at home. Any super bowl plan?",FALSE,FALSE,0.056387014,
4529,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",TRUE,FALSE,0.056343331,
4530,Some of them told accenture is not confirm. Is it true.,FALSE,FALSE,0.056329694,
4531,No. Thank you. You've been wonderful,FALSE,FALSE,0.056313165,
4532,Ok. No wahala. Just remember that a friend in need ...,FALSE,FALSE,0.056283684,
4533,Same as kallis dismissial in 2nd test:-).,FALSE,FALSE,0.056263622,
4534,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",FALSE,FALSE,0.056241146,
4535,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,FALSE,FALSE,0.056240642,
4536,What's your room number again? Wanna make sure I'm knocking on the right door,FALSE,FALSE,0.05621504,
4537,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,FALSE,FALSE,0.056206567,
4538,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,FALSE,FALSE,0.056195599,
4539,"Okay, good, no problem, and thanx!",FALSE,FALSE,0.056178844,
4540,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,FALSE,FALSE,0.056133282,
4541,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,FALSE,FALSE,0.056108421,
4542,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,FALSE,FALSE,0.056095012,
4543,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,FALSE,FALSE,0.056095012,
4544,Infact happy new year. How are you where are you when are we seeing,FALSE,FALSE,0.056002434,
4545,Hi my email address has changed now it is,FALSE,FALSE,0.055947552,
4546,INTERFLORA - Â“It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,TRUE,FALSE,0.055916395,
4547,Missed call alert. These numbers called but left no message. 07008009200,TRUE,FALSE,0.055886339,
4548,No i am not having not any movies in my laptop,FALSE,FALSE,0.055750043,
4549,No i am not having not any movies in my laptop,FALSE,FALSE,0.055750043,
4550,I plane to give on this month end.,FALSE,FALSE,0.055716247,
4551,Ok. I only ask abt e movie. U wan ktv oso?,FALSE,FALSE,0.05564685,
4552,I'm reaching home in 5 min.,FALSE,FALSE,0.055487863,
4553,Yup n her fren lor. I'm meeting my fren at 730.,FALSE,FALSE,0.05546685,
4554,Save money on wedding at www.bridal..co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,TRUE,FALSE,0.055447277,
4555,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",TRUE,FALSE,0.055440974,
4556,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,FALSE,FALSE,0.055341573,
4557,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,FALSE,FALSE,0.055301077,
4558,"Y cant u try new invention to fly..i'm not joking.,",FALSE,FALSE,0.055287721,
4559,I'm home. Ard wat time will u reach?,FALSE,FALSE,0.055244181,
4560,Hi' Test on  &lt;#&gt; rd ....,FALSE,FALSE,0.055242971,
4561,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,FALSE,FALSE,0.05520378,
4562,Cheers for the card ... Is it that time of year already?,FALSE,FALSE,0.055147323,
4563,Most of the tiime when i don't let you hug me it's so i don't break into tears.,FALSE,FALSE,0.055136256,
4564,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",FALSE,FALSE,0.055026675,
4565,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY Â£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",TRUE,FALSE,0.054956234,
4566,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY Â£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",TRUE,FALSE,0.054956234,
4567,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",FALSE,FALSE,0.054872416,
4568,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",FALSE,FALSE,0.054774638,
4569,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,FALSE,FALSE,0.054760258,
4570,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,FALSE,FALSE,0.054760258,
4571,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,FALSE,FALSE,0.054760258,
4572,"Bill, as in: Are there any letters for me. iâ€™m expecting one from orange that isnâ€™t a bill but may still say orange on it.",FALSE,FALSE,0.054759869,
4573,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",FALSE,FALSE,0.054727029,
4574,Reply to win Â£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,TRUE,FALSE,0.054647151,
4575,Ok i vl..do u know i got adsense approved..,FALSE,FALSE,0.05444901,
4576,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,FALSE,FALSE,0.054384914,
4577,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,FALSE,FALSE,0.054381906,
4578,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,FALSE,FALSE,0.054381906,
4579,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,FALSE,FALSE,0.054381906,
4580,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,FALSE,FALSE,0.054381906,
4581,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",FALSE,FALSE,0.054325648,
4582,Just finished eating. Got u a plate. NOT leftovers this time.,FALSE,FALSE,0.054293032,
4583,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,FALSE,FALSE,0.054258792,
4584,How is your schedule next week? I am out of town this weekend.,FALSE,FALSE,0.054251851,
4585,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,FALSE,FALSE,0.054209584,
4586,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",FALSE,FALSE,0.054187792,
4587,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,FALSE,FALSE,0.054079157,
4588,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,FALSE,FALSE,0.054079157,
4589,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,FALSE,FALSE,0.054079157,
4590,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,FALSE,FALSE,0.054063351,
4591,Thought we could go out for dinner. I'll treat you! Seem ok?,FALSE,FALSE,0.053872693,
4592,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,FALSE,FALSE,0.053850857,
4593,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",TRUE,FALSE,0.053847445,
4594,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,FALSE,FALSE,0.053829064,
4595,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",FALSE,FALSE,0.053806572,
4596,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",FALSE,FALSE,0.053806572,
4597,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,FALSE,FALSE,0.053789306,
4598,This single single answers are we fighting? Plus i said am broke and you didnt reply,FALSE,FALSE,0.053716621,
4599,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,TRUE,FALSE,0.053622899,
4600,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,FALSE,FALSE,0.053499549,********
4601,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,FALSE,FALSE,0.053426166,
4602,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",FALSE,FALSE,0.053380081,
4603,I'm going 2 orchard now laready me reaching soon. U reaching?,FALSE,FALSE,0.053335529,
4604,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,TRUE,FALSE,0.053326933,
4605,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,TRUE,FALSE,0.053320576,
4606,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,FALSE,FALSE,0.053283283,
4607,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,FALSE,FALSE,0.053270509,
4608,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",FALSE,FALSE,0.053218121,
4609,I called but no one pick up e phone. I ask both of them already they said ok.,FALSE,FALSE,0.053130666,
4610,"When you just put in the + sign, choose my number and the pin will show. Right?",FALSE,FALSE,0.053118698,
4611,"My sister in law, hope you are having a great month. Just saying hey. Abiola",FALSE,FALSE,0.053094102,
4612,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,TRUE,FALSE,0.053059856,
4613,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins",TRUE,FALSE,0.053046169,
4614,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins",TRUE,FALSE,0.053046169,
4615,Erm. I thought the contract ran out the4th of october.,FALSE,FALSE,0.052967523,
4616,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",TRUE,FALSE,0.05296253,
4617,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,TRUE,FALSE,0.052957798,
4618,What does the dance river do?,FALSE,FALSE,0.052928602,
4619,Den wat will e schedule b lk on sun?,FALSE,FALSE,0.05290507,
4620,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",TRUE,FALSE,0.052859412,
4621,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",TRUE,FALSE,0.052859412,
4622,Wat happened to the cruise thing,FALSE,FALSE,0.052843714,
4623,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,FALSE,FALSE,0.052796642,
4624,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,FALSE,FALSE,0.052740224,
4625,Call from 08702490080 - tells u 2 call 09066358152 to claim Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,TRUE,FALSE,0.052645939,
4626,tells u 2 call 09066358152 to claim Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,TRUE,FALSE,0.052645939,
4627,All sounds good. Fingers . Makes it difficult to type,FALSE,FALSE,0.052568799,
4628,"Ur balance is now Â£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",TRUE,FALSE,0.052510681,
4629,Thats cool. i am a gentleman and will treat you with dignity and respect.,FALSE,FALSE,0.052509121,
4630,Thats cool! I am a gentleman and will treat you with dignity and respect.,FALSE,FALSE,0.052509121,
4631,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",FALSE,FALSE,0.052504415,
4632,Saw Guys and Dolls last night with Patrick Swayze it was great,FALSE,FALSE,0.052493541,
4633,Somebody set up a website where you can play hold em using eve online spacebucks,FALSE,FALSE,0.052383195,
4634,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,TRUE,FALSE,0.052361978,
4635,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,FALSE,FALSE,0.05233545,
4636,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,FALSE,FALSE,0.052301723,
4637,ok. I am a gentleman and will treat you with dignity and respect.,FALSE,FALSE,0.05229859,
4638,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,FALSE,FALSE,0.052295528,
4639,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",FALSE,FALSE,0.052273684,
4640,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,FALSE,FALSE,0.052210576,
4641,Merry christmas to u too annie!,FALSE,FALSE,0.052196122,
4642,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,FALSE,FALSE,0.052164187,
4643,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,FALSE,FALSE,0.052086201,
4644,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,FALSE,FALSE,0.052052773,
4645,Hey mate. Spoke to the mag people. Weâ€˜re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,FALSE,FALSE,0.051963275,
4646,Its not the same here. Still looking for a job. How much do Ta's earn there.,FALSE,FALSE,0.051899376,
4647,TBS/PERSOLVO. been chasing us since Sept forÂ£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,TRUE,FALSE,0.051865424,
4648,Would really appreciate if you call me. Just need someone to talk to.,FALSE,FALSE,0.051864095,
4649,With my sis lor... We juz watched italian job.,FALSE,FALSE,0.051833134,
4650,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",FALSE,FALSE,0.05178895,
4651,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,TRUE,FALSE,0.051762766,
4652,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,FALSE,FALSE,0.051756186,
4653,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",FALSE,FALSE,0.051706668,
4654,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,FALSE,FALSE,0.051694911,
4655,Dunno dat's wat he told me. Ok lor...,FALSE,FALSE,0.051637666,
4656,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,FALSE,FALSE,0.051612516,
4657,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,FALSE,FALSE,0.051560073,
4658,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",FALSE,FALSE,0.051547683,
4659,Wanna get ? Want real locations sent direct to ur mobile? Join the UK's largest Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp Â£1.50/msg,TRUE,FALSE,0.051476112,
4660,Long beach lor. Expected... U having dinner now?,FALSE,FALSE,0.051442423,
4661,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,FALSE,FALSE,0.051426459,
4662,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,FALSE,FALSE,0.051426459,
4663,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,FALSE,FALSE,0.051426459,
4664,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,FALSE,FALSE,0.051426459,
4665,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,FALSE,FALSE,0.051426459,
4666,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,FALSE,FALSE,0.051416937,
4667,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,FALSE,FALSE,0.051355984,
4668,Hello which the site to download songs its urgent pls,FALSE,FALSE,0.051296753,
4669,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.",FALSE,FALSE,0.051287103,
4670,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,FALSE,FALSE,0.051279431,
4671,Yeah my usual guy's out of town but there're definitely people around I know,FALSE,FALSE,0.051210457,
4672,You do your studies alone without anyones help. If you cant no need to study.,FALSE,FALSE,0.051192103,
4673,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",FALSE,FALSE,0.051151514,
4674,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",FALSE,FALSE,0.051130019,
4675,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",FALSE,FALSE,0.051130019,
4676,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",FALSE,FALSE,0.051130019,
4677,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",FALSE,FALSE,0.051130019,
